,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
240,Strategy_machine_learning,451.0,150,0,1,3.9166666666666665,4
241,Strategy_machine_learning,448.0,170,1,4,3.6666666666666665,4
242,Strategy_machine_learning,410.0,160,1,4,3.1666666666666665,2
243,Strategy_machine_learning,472.0,170,0,3,2.75,4
244,Strategy_machine_learning,563.0,190,0,4,2.75,2
245,Strategy_machine_learning,430.0,150,1,2,3.5,4
246,Strategy_machine_learning,538.0,160,1,4,2.0833333333333335,2
247,Strategy_machine_learning,526.0,170,1,3,2.1666666666666665,2
248,Strategy_machine_learning,380.0,180,0,4,3.3333333333333335,4
249,Strategy_machine_learning,425.0,150,1,3,3.0,3
250,Strategy_machine_learning,380.0,190,0,3,2.1666666666666665,2
251,Strategy_machine_learning,372.0,170,0,1,3.5833333333333335,4
252,Strategy_machine_learning,398.0,180,0,3,2.75,4
253,Strategy_machine_learning,431.0,190,0,4,4.0,4
254,Strategy_machine_learning,461.0,200,1,3,2.5,2
255,Strategy_machine_learning,514.0,170,2,2,2.0833333333333335,2
256,Strategy_machine_learning,471.0,190,1,2,2.4166666666666665,2
257,Strategy_machine_learning,394.0,170,1,6,2.0,2
258,Strategy_machine_learning,406.0,180,0,4,2.3333333333333335,2
259,Strategy_machine_learning,417.0,160,1,3,3.6666666666666665,4
260,Strategy_machine_learning,449.0,170,0,3,3.0833333333333335,4
261,Strategy_machine_learning,437.0,180,0,5,2.4166666666666665,2
262,Strategy_machine_learning,396.0,170,1,4,3.75,4
263,Strategy_machine_learning,438.0,170,0,3,2.8333333333333335,2
264,Strategy_machine_learning,427.0,170,0,1,3.0,4
265,Strategy_machine_learning,594.0,180,0,3,4.0,5
266,Strategy_machine_learning,533.0,170,0,3,2.5,2
267,Strategy_machine_learning,464.0,160,0,3,2.9166666666666665,3
268,Strategy_machine_learning,450.0,170,0,2,2.9166666666666665,4
269,Strategy_machine_learning,396.0,150,1,4,3.8333333333333335,4
270,Strategy_machine_learning,426.0,180,0,4,2.9166666666666665,3
271,Strategy_machine_learning,497.0,180,0,2,2.5833333333333335,2
272,Strategy_machine_learning,378.0,180,1,5,3.5,4
273,Strategy_machine_learning,408.0,190,1,3,4.0,4
274,Strategy_machine_learning,389.0,190,0,4,3.1666666666666665,3
275,Strategy_machine_learning,534.0,170,0,2,2.25,2
276,Strategy_machine_learning,442.0,160,0,4,3.1666666666666665,3
277,Strategy_machine_learning,429.0,190,0,3,2.8333333333333335,3
278,Strategy_machine_learning,394.0,180,0,3,2.5833333333333335,2
279,Strategy_machine_learning,388.0,190,0,3,3.0833333333333335,4
280,Strategy_machine_learning,480.0,190,2,2,3.5,4
281,Strategy_machine_learning,520.0,180,0,4,3.3333333333333335,4
282,Strategy_machine_learning,458.0,160,1,2,3.75,4
283,Strategy_machine_learning,380.0,200,0,4,2.9166666666666665,3
284,Strategy_machine_learning,453.0,180,1,5,2.8333333333333335,4
285,Strategy_machine_learning,443.0,160,0,4,3.8333333333333335,4
286,Strategy_machine_learning,415.0,180,0,3,2.8333333333333335,3
287,Strategy_machine_learning,519.0,180,0,2,2.0,2
288,Strategy_machine_learning,391.0,180,1,2,2.1666666666666665,2
289,Strategy_machine_learning,554.0,170,0,1,2.5,2
290,Strategy_machine_learning,466.0,190,0,2,3.0,3
291,Strategy_machine_learning,436.0,150,0,3,2.9166666666666665,3
292,Strategy_machine_learning,533.0,180,0,1,2.5,2
293,Strategy_machine_learning,406.0,180,1,3,3.6666666666666665,4
294,Strategy_machine_learning,461.0,180,1,5,3.8333333333333335,4
295,Strategy_machine_learning,355.0,150,0,3,3.8333333333333335,4
296,Strategy_machine_learning,447.0,190,1,2,2.5,2
297,Strategy_machine_learning,502.0,190,0,3,2.75,3
298,Strategy_machine_learning,421.0,190,1,3,3.8333333333333335,4
299,Strategy_machine_learning,592.0,180,0,2,2.5,4
300,Strategy_machine_learning,493.0,180,0,2,2.4166666666666665,2
301,Strategy_machine_learning,474.0,170,0,4,2.3333333333333335,2
302,Strategy_machine_learning,448.0,180,1,3,2.9166666666666665,3
303,Strategy_machine_learning,385.0,170,1,5,2.9166666666666665,2
