,ProactivityStrategy,#Duration,#Points,#HelpRequest,#SuggestionRequest,mean_Trust,last_Trust
323,Strategy_machine_learning,447.0,190,1,3,2.75,3
324,Strategy_machine_learning,463.0,170,0,2,2.0833333333333335,2
325,Strategy_machine_learning,398.0,170,1,1,2.3333333333333335,2
326,Strategy_machine_learning,503.0,160,1,1,2.9166666666666665,2
327,Strategy_machine_learning,420.0,200,1,6,2.5,2
328,Strategy_machine_learning,498.0,190,1,0,2.1666666666666665,2
329,Strategy_machine_learning,429.0,180,0,4,2.6666666666666665,2
330,Strategy_machine_learning,436.0,170,0,3,3.0833333333333335,3
331,Strategy_machine_learning,447.0,160,0,3,2.1666666666666665,2
332,Strategy_machine_learning,336.0,150,0,3,3.0,3
333,Strategy_machine_learning,379.0,190,0,2,3.0,3
334,Strategy_machine_learning,465.0,170,0,4,2.3333333333333335,2
335,Strategy_machine_learning,373.0,180,0,4,2.9166666666666665,3
336,Strategy_machine_learning,479.0,160,1,2,2.3333333333333335,2
337,Strategy_machine_learning,399.0,150,0,3,2.9166666666666665,3
338,Strategy_machine_learning,402.0,180,0,1,3.0,3
339,Strategy_machine_learning,482.0,170,0,3,3.0,2
340,Strategy_machine_learning,488.0,150,2,4,2.0833333333333335,2
341,Strategy_machine_learning,488.0,180,2,3,2.8333333333333335,4
342,Strategy_machine_learning,399.0,150,0,3,2.0833333333333335,2
343,Strategy_machine_learning,409.0,170,0,2,2.25,2
344,Strategy_machine_learning,545.0,150,1,4,2.5833333333333335,4
345,Strategy_machine_learning,397.0,160,0,3,2.75,2
346,Strategy_machine_learning,428.0,150,0,2,4.5,5
347,Strategy_machine_learning,439.0,180,2,1,3.6666666666666665,4
348,Strategy_machine_learning,457.0,180,0,5,2.5,2
349,Strategy_machine_learning,395.0,160,0,2,2.5833333333333335,2
350,Strategy_machine_learning,453.0,180,2,4,2.8333333333333335,4
351,Strategy_machine_learning,429.0,160,0,3,4.083333333333333,5
352,Strategy_machine_learning,358.0,130,0,3,2.3333333333333335,2
353,Strategy_machine_learning,444.0,170,0,4,2.5,2
354,Strategy_machine_learning,476.0,180,1,3,3.4166666666666665,4
355,Strategy_machine_learning,413.0,160,0,3,2.3333333333333335,2
356,Strategy_machine_learning,407.0,170,1,4,2.5,2
357,Strategy_machine_learning,479.0,170,0,3,2.9166666666666665,3
358,Strategy_machine_learning,480.0,180,2,3,2.75,2
359,Strategy_machine_learning,393.0,180,0,1,3.75,4
360,Strategy_machine_learning,433.0,170,1,4,3.0,3
361,Strategy_machine_learning,462.0,200,0,4,3.3333333333333335,4
362,Strategy_machine_learning,462.0,190,0,5,2.25,2
363,Strategy_machine_learning,473.0,200,0,1,2.3333333333333335,2
364,Strategy_machine_learning,444.0,160,1,4,3.3333333333333335,4
365,Strategy_machine_learning,385.0,190,0,3,3.6666666666666665,4
366,Strategy_machine_learning,403.0,190,0,4,3.1666666666666665,4
367,Strategy_machine_learning,394.0,150,0,1,3.5,4
368,Strategy_machine_learning,479.0,160,0,4,2.6666666666666665,2
369,Strategy_machine_learning,408.0,180,0,3,2.6666666666666665,2
370,Strategy_machine_learning,460.0,150,0,1,2.5,2
371,Strategy_machine_learning,403.0,130,1,5,3.1666666666666665,3
372,Strategy_machine_learning,427.0,170,1,5,3.8333333333333335,4
373,Strategy_machine_learning,440.0,180,1,5,3.0833333333333335,4
374,Strategy_machine_learning,440.0,180,0,3,3.0833333333333335,3
375,Strategy_machine_learning,480.0,170,0,3,2.75,2
376,Strategy_machine_learning,496.0,190,1,2,2.4166666666666665,2
377,Strategy_machine_learning,426.0,180,1,3,2.0,2
378,Strategy_machine_learning,476.0,170,1,4,2.75,3
379,Strategy_machine_learning,434.0,180,1,2,3.0833333333333335,2
380,Strategy_machine_learning,394.0,170,0,2,2.3333333333333335,2
381,Strategy_machine_learning,388.0,170,0,2,2.1666666666666665,2
382,Strategy_machine_learning,441.0,200,1,3,2.5833333333333335,3
383,Strategy_machine_learning,420.0,180,0,3,3.4166666666666665,4
384,Strategy_machine_learning,411.0,190,0,6,3.3333333333333335,4
385,Strategy_machine_learning,459.0,160,0,1,2.3333333333333335,2
386,Strategy_machine_learning,501.0,160,0,3,2.5833333333333335,2
387,Strategy_machine_learning,454.0,180,0,3,2.5833333333333335,2
388,Strategy_machine_learning,389.0,140,1,2,2.25,2
389,Strategy_machine_learning,488.0,190,0,2,3.3333333333333335,4
390,Strategy_machine_learning,446.0,200,0,2,3.25,4
391,Strategy_machine_learning,445.0,170,0,4,3.0,3
392,Strategy_machine_learning,461.0,190,0,4,3.3333333333333335,4
393,Strategy_machine_learning,483.0,180,0,2,2.5833333333333335,2
394,Strategy_machine_learning,384.0,170,1,3,3.0,3
395,Strategy_machine_learning,374.0,180,2,3,2.9166666666666665,3
396,Strategy_machine_learning,386.0,180,0,4,3.5,4
397,Strategy_machine_learning,418.0,150,0,3,2.6666666666666665,2
398,Strategy_machine_learning,469.0,180,1,3,2.8333333333333335,2
399,Strategy_machine_learning,546.0,170,0,3,3.0833333333333335,2
400,Strategy_machine_learning,430.0,180,0,2,2.5,2
401,Strategy_machine_learning,379.0,150,0,2,3.0,2
402,Strategy_machine_learning,431.0,180,0,3,3.8333333333333335,4
403,Strategy_machine_learning,410.0,190,0,4,3.1666666666666665,3
404,Strategy_machine_learning,539.0,200,0,6,2.5,2
405,Strategy_machine_learning,412.0,180,1,3,2.9166666666666665,3
406,Strategy_machine_learning,441.0,200,0,6,3.5,4
407,Strategy_machine_learning,430.0,180,2,4,2.6666666666666665,2
408,Strategy_machine_learning,539.0,150,1,2,2.0833333333333335,2
409,Strategy_machine_learning,472.0,190,0,3,3.25,4
410,Strategy_machine_learning,464.0,200,1,3,3.0,4
411,Strategy_machine_learning,428.0,170,0,2,3.3333333333333335,5
412,Strategy_machine_learning,397.0,130,0,1,2.3333333333333335,2
413,Strategy_machine_learning,450.0,190,0,3,2.75,2
414,Strategy_machine_learning,411.0,190,0,4,3.1666666666666665,3
415,Strategy_machine_learning,504.0,170,0,4,2.25,2
416,Strategy_machine_learning,476.0,200,1,1,3.3333333333333335,4
417,Strategy_machine_learning,560.0,170,0,3,4.0,4
418,Strategy_machine_learning,449.0,150,1,3,2.4166666666666665,2
419,Strategy_machine_learning,391.0,180,0,3,3.4166666666666665,4
420,Strategy_machine_learning,387.0,170,1,3,2.75,2
421,Strategy_machine_learning,457.0,180,0,4,3.0,2
422,Strategy_machine_learning,479.0,160,1,2,4.0,4
423,Strategy_machine_learning,403.0,170,1,2,2.25,2
424,Strategy_machine_learning,479.0,180,0,3,2.0833333333333335,2
425,Strategy_machine_learning,456.0,190,1,4,2.9166666666666665,3
426,Strategy_machine_learning,396.0,170,1,2,3.75,4
427,Strategy_machine_learning,402.0,190,0,3,2.75,2
428,Strategy_machine_learning,356.0,160,1,3,4.0,4
